Waterbody,Sampling_Date,Latitude,Longitude,Taxon,TLEN,RWT,Sex,As_ug_ww,System_Type,Data_source,As_ug_ww_RAND,Marine,PORTION_TYPE_CODE,PORTION_TYPE_DESC
Clay Lake,2010-09-16,50.04917,-93.48556,LWF,342,398,M,0.028,Lake,MECP,0.01088,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2016-09-20,50.04917,-93.48556,LWF,344,420,M,0.034,Lake,MECP,0.00352,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,LWF,392,540,F,0.022,Lake,MECP,0.01857,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,LWF,436,900,M,0.026,Lake,MECP,0.01039,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,LWF,481,1224,F,0.031,Lake,MECP,0.0119,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,LWF,525,1578,F,0.032,Lake,MECP,0.00098,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2016-09-20,50.04917,-93.48556,NP,407,378,F,0.016,Lake,MECP,0.00273,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,NP,524,872,M,0.021,Lake,MECP,0.00146,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,NP,642,1664,M,0.024,Lake,MECP,0.00113,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,NP,780,3000,F,0.024,Lake,MECP,0.00448,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2014-09-23,50.04917,-93.48556,NP,844,3350,F,0.02,Lake,MECP,0.01059,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2014-09-23,50.04917,-93.48556,NP,835,3450,F,0.06,Lake,MECP,0.06,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,NP,892,4800,F,0.022,Lake,MECP,0.00091,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,NP,944,5400,F,0.026,Lake,MECP,0.00406,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,SAUG,424,594,F,0.038,Lake,MECP,0.00597,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2016-09-20,50.04917,-93.48556,SMB,273,300,F,0.036,Lake,MECP,0.01342,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2016-09-20,50.04917,-93.48556,WALL,227,104,F,0.032,Lake,MECP,0.0048,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,352,374,F,0.052,Lake,MECP,0.052,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,370,450,M,0.023,Lake,MECP,0.00851,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,390,530,M,0.056,Lake,MECP,0.056,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,422,690,M,0.026,Lake,MECP,0.0107,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,440,1046,F,0.025,Lake,MECP,0.02221,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,505,1192,F,0.032,Lake,MECP,0.00473,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,488,1414,F,0.031,Lake,MECP,0.01282,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,WALL,544,1454,F,0.03,Lake,MECP,0.00068,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2014-09-23,50.04917,-93.48556,WALL,517,1605,,0.024,Lake,MECP,0.00972,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Clay Lake,2016-09-20,50.04917,-93.48556,YPERCH,230,154,F,0.008,Lake,MECP,0.00385,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,YPERCH,252,240,M,0.015,Lake,MECP,0.01007,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,YPERCH,259,268,M,0.008,Lake,MECP,0.02441,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,YPERCH,283,306,F,0.01,Lake,MECP,0.01598,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,YPERCH,293,306,F,0.011,Lake,MECP,0.012,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clay Lake,2010-09-16,50.04917,-93.48556,YPERCH,287,312,F,0.013,Lake,MECP,0.00255,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clear (Watt) Lake,2014-07-04,46.09833,-79.78111,SMB,258,185,M,0.031,Lake,MECP,0.01327,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Clear (Watt) Lake,2014-07-04,46.09833,-79.78111,SMB,373,690,,0.033,Lake,MECP,0.01715,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Clear (Watt) Lake,2014-07-04,46.09833,-79.78111,WALL,315,253,M,0.028,Lake,MECP,0.01255,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Clear (Watt) Lake,2014-07-04,46.09833,-79.78111,WALL,444,763,M,0.027,Lake,MECP,0.00107,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Clear (Watt) Lake,2014-07-04,46.09833,-79.78111,WALL,515,1255,,0.048,Lake,MECP,0.0185,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Colonna Lake,2016-11-09,50.12611,-93.87056,CISCO,370,1000,M,0.049,Lake,MECP,0.01579,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,CISCO,430,1200,F,0.028,Lake,MECP,0.00524,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,CISCO,470,1300,M,0.057,Lake,MECP,0.057,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,NP,470,800,M,0.011,Lake,MECP,0.01476,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,NP,500,1200,M,0.014,Lake,MECP,0.02006,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,NP,550,1200,F,0.016,Lake,MECP,0.01701,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,WALL,380,200,M,0.019,Lake,MECP,0.01563,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,WALL,480,1400,F,0.018,Lake,MECP,4.00E-04,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Colonna Lake,2016-11-09,50.12611,-93.87056,WALL,590,1900,F,0.025,Lake,MECP,0.00723,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,Black Crappie,186,110,F,0.077,Lake,MECP,0.077,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,Black Crappie,238,260,F,0.07,Lake,MECP,0.07,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,Black Crappie,275,420,F,0.062,Lake,MECP,0.062,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,NP,542,950,M,0.023,Lake,MECP,0.00663,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,NP,666,1650,F,0.026,Lake,MECP,0.0039,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,NP,782,2700,F,0.031,Lake,MECP,0.00996,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,SMB,192,105,,0.109,Lake,MECP,0.109,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,SMB,317,525,M,0.111,Lake,MECP,0.111,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,SMB,426,1425,M,0.156,Lake,MECP,0.156,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2012-01-01,43.69611,-80.73139,WALL,352,300,F,0.055,Lake,MECP,0.055,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Conestogo Lake,2017-09-14,43.69611,-80.73139,WALL,318,300,F,0.056,Lake,MECP,0.056,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2012-01-01,43.69611,-80.73139,WALL,375,404,M,0.068,Lake,MECP,0.068,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Conestogo Lake,2012-01-01,43.69611,-80.73139,WALL,488,984,F,0.049,Lake,MECP,0.00105,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Conestogo Lake,2012-01-01,43.69611,-80.73139,WALL,518,1103,M,0.043,Lake,MECP,0.00773,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Conestogo Lake,2017-09-14,43.69611,-80.73139,WALL,511,1400,M,0.088,Lake,MECP,0.088,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,WALL,708,3725,F,0.05,Lake,MECP,0.05,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,YPERCH,197,90,M,0.015,Lake,MECP,0.00432,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,YPERCH,235,165,F,0.016,Lake,MECP,0.00723,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Conestogo Lake,2017-09-14,43.69611,-80.73139,YPERCH,300,400,F,0.017,Lake,MECP,0.01373,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,LT,450,733,M,0.017,Lake,MECP,0.01484,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,LT,475,896,F,0.041,Lake,MECP,0.01566,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,LT,517,1120,F,0.096,Lake,MECP,0.096,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.06667,-92.71667,LT,562,1579,M,0.032,Lake,MECP,0.00942,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.06667,-92.71667,LT,592,1797,F,0.045,Lake,MECP,0.01192,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,LT,579,1833,M,0.031,Lake,MECP,0.00109,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.06667,-92.71667,LT,583,1849,F,0.048,Lake,MECP,0.00067,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,LT,675,3257,F,0.015,Lake,MECP,0.01266,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,NP,557,1177,M,0.006,Lake,MECP,0.00272,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.06667,-92.71667,NP,599,1276,F,0.017,Lake,MECP,0.00131,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.06667,-92.71667,NP,643,1365,M,0.02,Lake,MECP,0.01819,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,NP,622,1453,F,0.015,Lake,MECP,0.01236,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,NP,635,1461,F,0.023,Lake,MECP,0.02457,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.06667,-92.71667,NP,660,1620,F,0.019,Lake,MECP,0.00119,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,NP,695,2189,F,0.017,Lake,MECP,0.00522,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,NP,742,2379,F,0.024,Lake,MECP,0.00513,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,WS,491,1343,M,0.02,Lake,MECP,0.00604,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,WS,513,1425,F,0.023,Lake,MECP,0.01562,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,WS,495,1461,M,0.017,Lake,MECP,0.02123,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,WS,549,1547,M,0.013,Lake,MECP,0.00348,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Confederation Lake,2014-08-18,51.15,-92.66667,WS,602,2105,F,0.014,Lake,MECP,0.01082,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Constance Lake,2014-09-27,49.805,-84.15694,NP,497,600,M,0.013,Lake,MECP,0.00392,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Constance Lake,2014-09-26,49.805,-84.15694,NP,600,1300,M,0.012,Lake,MECP,0.01951,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Constance Lake,2014-09-28,49.805,-84.15694,NP,765,2900,F,0.014,Lake,MECP,0.01637,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,LMB,177,76,F,0.03,Lake,MECP,0.0055,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,LMB,186,88,F,0.02,Lake,MECP,0.00254,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,LMB,231,170,F,0.049,Lake,MECP,0.00459,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,LMB,290,350,F,0.031,Lake,MECP,0.00469,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,274,130,M,0.024,Lake,MECP,0.00836,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,386,290,M,0.042,Lake,MECP,0.00859,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,408,340,F,0.054,Lake,MECP,0.054,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,421,440,M,0.062,Lake,MECP,0.062,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,451,450,F,0.05,Lake,MECP,0.05,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,509,700,M,0.056,Lake,MECP,0.056,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,642,1400,F,0.134,Lake,MECP,0.134,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,NP,852,3900,F,0.096,Lake,MECP,0.096,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,210,118,M,0.061,Lake,MECP,0.061,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,263,210,M,0.041,Lake,MECP,0.00822,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,250,236,M,0.058,Lake,MECP,0.058,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,280,260,F,0.081,Lake,MECP,0.081,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,307,380,M,0.066,Lake,MECP,0.066,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,322,400,M,0.037,Lake,MECP,0.01899,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,345,560,F,0.041,Lake,MECP,0.01392,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,SMB,435,1100,F,0.039,Lake,MECP,0.02099,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,WALL,241,108,M,0.022,Lake,MECP,0.02444,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,WALL,362,365,F,0.029,Lake,MECP,0.00861,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,WALL,475,980,M,0.037,Lake,MECP,0.02433,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,WALL,536,1640,F,0.055,Lake,MECP,0.055,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,WALL,628,2360,M,0.05,Lake,MECP,0.05,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Crooked Lake,2010-09-08,46.14833,-80.73611,WALL,596,2450,F,0.072,Lake,MECP,0.072,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,CISCO,252,200,,0.096,Lake,MECP,0.096,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,CISCO,287,272,,0.125,Lake,MECP,0.125,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,CISCO,320,422,F,0.107,Lake,MECP,0.107,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,NP,454,410,F,0.012,Lake,MECP,0.01371,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,NP,545,1031,,0.012,Lake,MECP,0.01694,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,NP,620,1150,M,0.011,Lake,MECP,0.01976,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,NP,625,1477,,0.019,Lake,MECP,0.01622,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,NP,732,2522,F,0.019,Lake,MECP,0.02262,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,NP,970,5886,,0.014,Lake,MECP,0.0236,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,WALL,219,104,,0.013,Lake,MECP,0.01768,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,WALL,370,483,F,0.016,Lake,MECP,0.02077,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,WALL,376,522,,0.013,Lake,MECP,0.00125,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,WALL,392,669,,0.012,Lake,MECP,0.02185,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2017-09-20,49.99361,-94.88,WALL,502,1375,F,0.019,Lake,MECP,0.01244,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,WALL,546,1667,,0.02,Lake,MECP,0.0019,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,WS,320,443,,0.015,Lake,MECP,0.01643,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,WS,355,571,,0.016,Lake,MECP,0.00419,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Cygnet Lake,2015-08-22,49.99361,-94.88,WS,412,996,,0.01,Lake,MECP,0.00353,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Deer Lake,2014-08-23,46.48194,-80.21722,NP,562,857,F,0.018,Lake,MECP,0.01532,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Deer Lake,2014-08-23,46.48194,-80.21722,NP,649,1500,F,0.03,Lake,MECP,0.01824,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Deer Lake,2014-08-23,46.48194,-80.21722,WALL,470,955,,0.016,Lake,MECP,0.01562,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Deer Lake,2014-08-23,46.48194,-80.21722,WALL,589,2020,F,0.018,Lake,MECP,0.02023,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Delaney Lake,2015-08-22,50.09306,-94.04861,BUR,413,496,M,0.544,Lake,MECP,0.544,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Delaney Lake,2015-08-22,50.09306,-94.04861,BUR,747,686,F,0.51,Lake,MECP,0.51,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Delaney Lake,2015-08-22,50.09306,-94.04861,BUR,518,907,M,0.347,Lake,MECP,0.347,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Delaney Lake,2015-08-22,50.09306,-94.04861,LT,379,367,F,0.055,Lake,MECP,0.055,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Delaney Lake,2015-08-22,50.09306,-94.04861,LT,554,1267,M,0.067,Lake,MECP,0.067,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Delaney Lake,2016-02-07,50.09306,-94.04861,LT,539,1668,,0.051,Lake,MECP,0.051,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Delaney Lake,2015-08-22,50.09306,-94.04861,LT,720,3361,M,0.579,Lake,MECP,0.579,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
