"Waterbody","Sampling_Date","Latitude","Longitude","Taxon","TLEN","RWT","Sex","As_ug_ww","System_Type","Data_source","As_ug_ww_RAND"
"Trap Lake","2015-08-17",49.66028,-92.78861,"WALL",302,213,"",0.028,"Lake","MECP",0.01698
"Trap Lake","2015-08-18",49.66028,-92.78861,"WALL",315,244,"",0.042,"Lake","MECP",0.02294
"Trap Lake","2015-08-19",49.66028,-92.78861,"WALL",801,5400,"F",0.047,"Lake","MECP",0.01998
"Trap Lake","2015-08-18",49.66028,-92.78861,"WS",335,381,"M",0.012,"Lake","MECP",0.00122
"Trap Lake","2015-08-17",49.66028,-92.78861,"WS",330,451,"F",0.011,"Lake","MECP",0.01811
"Trap Lake","2015-08-18",49.66028,-92.78861,"WS",502,1291,"F",0.005,"Lake","MECP",0.00612
"Trap Lake","2015-08-17",49.66028,-92.78861,"YPERCH",245,167,"",0.005,"Lake","MECP",0.01055
"Trap Lake","2015-08-17",49.66028,-92.78861,"YPERCH",268,227,"",0.008,"Lake","MECP",0.00623
"Trap Lake","2015-08-17",49.66028,-92.78861,"YPERCH",279,271,"",0.005,"Lake","MECP",0.01319
"Tributary - Fishbasket River","2014-06-17",52.69861,-87.84333,"BNSHINER",60,NA,"",0.012,"River","MECP",0.00658
"Tributary - Fishbasket River","2014-06-18",52.69861,-87.84333,"FSDACE",62,NA,"",0.014,"River","MECP",0.02171
"Tributary - Fishbasket River","2014-06-17",52.69861,-87.84333,"IOWADART",54,NA,"",0.061,"River","MECP",0.061
"Turtle Lake","2017-09-21",50.15722,-94.95667,"NP",670,1646,"F",0.011,"Lake","MECP",0.00786
"Turtle Lake","2017-09-21",50.15722,-94.95667,"WALL",261,168,"",0.022,"Lake","MECP",0.01039
"Turtle Lake","2017-09-21",50.15722,-94.95667,"WALL",351,424,"M",0.018,"Lake","MECP",0.01871
"Turtle Lake","2017-09-21",50.15722,-94.95667,"WALL",410,652,"F",0.016,"Lake","MECP",0.0186
"Umfreville Lake","2014-08-17",50.28083,-94.80611,"NP",674,1800,"",0.045,"Lake","MECP",0.02087
"Umfreville Lake","2014-08-17",50.28083,-94.80611,"WALL",494,1164,"",0.039,"Lake","MECP",0.02292
"Unnamed Lake","2017-07-10",48.87806,-86.48806,"WS",338,280,"M",0.015,"Lake","MECP",0.01226
"Unnamed Lake","2017-07-10",48.87806,-86.48806,"WS",416,555,"F",0.007,"Lake","MECP",0.02281
"Unnamed Lake","2017-07-10",48.87806,-86.48806,"WS",463,780,"F",0.009,"Lake","MECP",0.02429
"Unnamed Stream","2014-06-25",52.47722,-88.35944,"BNSHINER",53,NA,"",0.022,"River","MECP",0.01157
"Unnamed Stream","2014-06-25",52.47722,-88.35944,"FHMIN",57,NA,"",0.06,"River","MECP",0.06
"Upper Hunters Lake","2013-08-16",48.7,-88.73583,"BT",392,681,"M",0.013,"Lake","MECP",0.01132
"Upper Hunters Lake","2013-08-16",48.7,-88.73583,"BT",486,1398,"F",0.021,"Lake","MECP",0.00525
"Upper Hunters Lake","2013-08-16",48.7,-88.73583,"BT",548,1645,"M",0.015,"Lake","MECP",0.02142
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"NP",490,620,"M",0.037,"Lake","MECP",0.01771
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"NP",687,1820,"F",0.057,"Lake","MECP",0.057
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"NP",817,3250,"F",0.074,"Lake","MECP",0.074
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"SMB",356,700,"M",0.06,"Lake","MECP",0.06
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"SMB",435,1220,"M",0.064,"Lake","MECP",0.064
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"SMB",486,1650,"F",0.067,"Lake","MECP",0.067
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"WALL",367,440,"F",0.037,"Lake","MECP",0.01346
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"WALL",602,2080,"F",0.052,"Lake","MECP",0.052
"Vermillion Lake","2016-07-22",46.52278,-81.39083,"WALL",805,4900,"F",0.102,"Lake","MECP",0.102
"Victor Lake","2016-03-31",50.17111,-93.94861,"NP",499,794,"M",0.035,"Lake","MECP",0.01283
"Victor Lake","2016-03-13",50.17111,-93.94861,"WALL",323,336,"",0.02,"Lake","MECP",0.0051
"Victor Lake","2016-03-13",50.17111,-93.94861,"YPERCH",253,204,"F",0.008,"Lake","MECP",2e-05
"Wabakimi Lake","2012-01-01",50.64333,-89.78194,"WALL",380,466,"F",0.023,"Lake","MECP",0.02375
"Wabakimi Lake","2012-01-01",50.64333,-89.78194,"WALL",495,1088,"M",0.028,"Lake","MECP",0.0123
"Wabakimi Lake","2012-01-01",50.64333,-89.78194,"WALL",504,1184,"F",0.022,"Lake","MECP",0.01819
"Wabaskang Lake","2018-08-02",50.39194,-93.16889,"WALL",252,140,"",0.041,"Lake","MECP",0.01232
"Wabaskang Lake","2018-08-02",50.39194,-93.16889,"WALL",295,223,"",0.043,"Lake","MECP",0.00052
"Wabaskang Lake","2018-08-02",50.39194,-93.16889,"WALL",334,350,"",0.021,"Lake","MECP",0.00099
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"LWF",423,760,"F",0.021,"River","MECP",0.0216
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"LWF",478,1220,"F",0.019,"River","MECP",0.01012
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"LWF",532,1630,"F",0.022,"River","MECP",0.02185
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"NP",526,730,"F",0.015,"River","MECP",0.02257
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"NP",674,1880,"F",0.017,"River","MECP",0.00457
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"NP",935,5030,"F",0.012,"River","MECP",0.00057
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"Redhorse Sucker",546,1910,"F",0.028,"River","MECP",0.01656
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"Redhorse Sucker",552,1950,"F",0.025,"River","MECP",0.00513
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"WALL",284,210,"M",0.021,"River","MECP",0.01799
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"WALL",452,980,"F",0.053,"River","MECP",0.053
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"WALL",615,2510,"F",0.013,"River","MECP",0.00461
"Wabigoon River - Coopers Rapids","2018-09-13",50.12667,-93.68,"WS",427,940,"M",0.051,"River","MECP",0.051
"Wabigoon River - D/S Hwy 609","2018-09-15",49.96694,-93.4025,"LWF",474,1274,"F",0.028,"River","MECP",0.01438
"Wabigoon River - D/S Hwy 609","2018-09-18",49.96694,-93.4025,"LWF",536,1658,"M",0.031,"River","MECP",0.02406
"Wabigoon River - D/S Hwy 609","2018-09-18",49.96694,-93.4025,"LWF",542,1852,"M",0.002,"River","MECP",0.01232
"Wabigoon River - D/S Hwy 609","2018-09-15",49.96694,-93.4025,"NP",724,2435,"F",0.02,"River","MECP",0.02224
"Wabigoon River - D/S Hwy 609","2018-09-15",49.96694,-93.4025,"NP",723,2566,"F",0.034,"River","MECP",0.02231
"Wabigoon River - D/S Hwy 609","2018-09-16",49.96694,-93.4025,"Silver Redhorse",409,885,"F",0.017,"River","MECP",0.0059
"Wabigoon River - D/S Hwy 609","2018-09-19",49.96694,-93.4025,"WALL",539,1664,"M",0.03,"River","MECP",0.00405
"Wabigoon River - D/S Hwy 609","2018-09-18",49.96694,-93.4025,"WS",478,1311,"M",0.022,"River","MECP",0.00171
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"NP",577,1279,"F",0.022,"River","MECP",0.01653
"Wabigoon River - D/S Wainwright GS","2018-09-13",49.82583,-92.87917,"NP",722,2109,"F",0.042,"River","MECP",0.01796
"Wabigoon River - D/S Wainwright GS","2018-09-14",49.82583,-92.87917,"NP",727,2258,"M",0.045,"River","MECP",0.01205
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"SHRH",416,765,"F",0.039,"River","MECP",0.01351
"Wabigoon River - D/S Wainwright GS","2018-09-13",49.82583,-92.87917,"SHRH",438,927,"M",0.017,"River","MECP",0.02008
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"SHRH",488,1275,"F",0.063,"River","MECP",0.063
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"SHRH",511,1498,"F",0.028,"River","MECP",0.00779
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"WALL",423,829,"M",0.029,"River","MECP",0.01488
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"WALL",484,1058,"F",0.039,"River","MECP",0.02235
"Wabigoon River - D/S Wainwright GS","2018-09-16",49.82583,-92.87917,"WALL",589,2051,"F",0.042,"River","MECP",0.0059
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"WS",408,831,"F",0.02,"River","MECP",0.01571
"Wabigoon River - D/S Wainwright GS","2018-09-12",49.82583,-92.87917,"WS",422,1020,"F",0.045,"River","MECP",0.00017
"Wabigoon River - Ed Wilson Landing","2016-03-13",50.22528,-93.91861,"CISCO",358,699,"M",0.044,"River","MECP",0.01429
"Wabigoon River - Ed Wilson Landing","2016-03-14",50.22528,-93.91861,"LWF",520,1645,"",0.053,"River","MECP",0.053
"Wabigoon River - Ed Wilson Landing","2016-03-14",50.22528,-93.91861,"NP",640,1134,"M",0.016,"River","MECP",0.00233
"Wabigoon River - Ed Wilson Landing","2016-03-31",50.22528,-93.91861,"WALL",302,250,"M",0.039,"River","MECP",0.02339
"Wabigoon River - Ed Wilson Landing","2016-03-14",50.22528,-93.91861,"WS",440,1315,"F",0.035,"River","MECP",0.01995
"Wabigoon River - Ed Wilson Landing","2016-03-31",50.22528,-93.91861,"YPERCH",270,300,"F",0.011,"River","MECP",0.01745
"Wabigoon River - Fifteen Foot Falls","2016-03-21",50.16972,-93.71972,"BUR",570,1910,"",0.023,"River","MECP",0.01587
"Wabigoon River - Fifteen Foot Falls","2016-03-21",50.16972,-93.71972,"CISCO",392,655,"",0.044,"River","MECP",0.01028
"Wabigoon River - Fifteen Foot Falls","2016-03-21",50.16972,-93.71972,"LWF",470,1085,"",0.026,"River","MECP",0.02166
"Wabigoon River - Fifteen Foot Falls","2016-03-21",50.16972,-93.71972,"MOONEYE",350,653,"",0.009,"River","MECP",0.00371
"Wabigoon River - Fifteen Foot Falls","2017-03-09",50.16972,-93.71972,"NP",635,1530,"M",0.022,"River","MECP",0.02109
"Wabigoon River - Fifteen Foot Falls","2017-03-09",50.16972,-93.71972,"NP",787,4260,"F",0.021,"River","MECP",0.01952
"Wabigoon River - Fifteen Foot Falls","2017-03-09",50.16972,-93.71972,"NP",991,7880,"F",0.024,"River","MECP",0.00482
"Wabigoon River - Fifteen Foot Falls","2017-03-09",50.16972,-93.71972,"WALL",406,850,"M",0.02,"River","MECP",0.01951
"Wabigoon River - Fifteen Foot Falls","2017-03-09",50.16972,-93.71972,"WALL",457,1150,"F",0.039,"River","MECP",0.01359
"Wabigoon River - Fifteen Foot Falls","2017-03-09",50.16972,-93.71972,"WALL",508,1480,"M",0.029,"River","MECP",0.00064
"Wabigoon River - Steel Bridge (Jones Rd.)","2016-03-17",50.25444,-93.90194,"LWF",590,957,"M",0.069,"River","MECP",0.069
"Wabigoon River - Steel Bridge (Jones Rd.)","2016-03-17",50.25444,-93.90194,"MOONEYE",368,612,"",0.005,"River","MECP",0.01646
"Wabigoon River - Steel Bridge (Jones Rd.)","2017-03-18",50.25444,-93.90194,"NP",610,680,"M",0.018,"River","MECP",0.0241
"Wabigoon River - Steel Bridge (Jones Rd.)","2017-03-18",50.25444,-93.90194,"NP",510,780,"M",0.016,"River","MECP",0.00355
"Wabigoon River - Steel Bridge (Jones Rd.)","2017-03-18",50.25444,-93.90194,"NP",500,840,"M",0.012,"River","MECP",0.00745
"Wabigoon River - Steel Bridge (Jones Rd.)","2017-03-18",50.25444,-93.90194,"WALL",350,460,"M",0.031,"River","MECP",0.01126
"Wabigoon River - Steel Bridge (Jones Rd.)","2017-03-18",50.25444,-93.90194,"WALL",400,620,"F",0.044,"River","MECP",0.02494
"Wabigoon River - Steel Bridge (Jones Rd.)","2017-03-18",50.25444,-93.90194,"WALL",450,1010,"F",0.036,"River","MECP",0.01072
"Wabigoon River - Steel Bridge (Jones Rd.)","2016-03-17",50.25444,-93.90194,"WS",420,981,"",0.022,"River","MECP",0.02002
"Wabigoon River - U/S Dinorwic Lake","2018-09-13",49.58722,-92.46222,"SHRH",435,988,"M",0.045,"River","MECP",0.01072
"Wabigoon River - U/S Dinorwic Lake","2018-09-13",49.58722,-92.46222,"Silver Redhorse",378,654,"M",0.024,"River","MECP",0.01707
"Wabigoon River - U/S Dinorwic Lake","2018-09-13",49.58722,-92.46222,"Silver Redhorse",418,876,"F",0.029,"River","MECP",0.01352
"Wabigoon River - U/S Dinorwic Lake","2018-09-15",49.58722,-92.46222,"WALL",670,3137,"F",0.067,"River","MECP",0.067
"Wabigoon River - upstream of Eagle River","2016-10-18",49.84194,-93.18806,"NP",247,60,"",0.04,"River","MECP",0.00764
"Wabigoon River - upstream of Eagle River","2016-10-19",49.84194,-93.18806,"NP",595,1250,"F",0.027,"River","MECP",0.01428
"Wabigoon River - upstream of Eagle River","2016-10-18",49.84194,-93.18806,"NP",937,4490,"F",0.05,"River","MECP",0.05
"Wabigoon River - upstream of Eagle River","2016-10-18",49.84194,-93.18806,"RBASS",182,120,"M",0.012,"River","MECP",0.02418
"Wabigoon River - upstream of Eagle River","2016-10-19",49.84194,-93.18806,"WALL",319,260,"F",0.024,"River","MECP",0.00416
"Wabigoon River - upstream of Eagle River","2016-10-19",49.84194,-93.18806,"WALL",437,830,"F",0.207,"River","MECP",0.207
"Wabigoon River - upstream of Eagle River","2016-10-19",49.84194,-93.18806,"WALL",552,1520,"F",0.093,"River","MECP",0.093
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"NP",735,1850,"F",0.066,"River","MECP",0.066
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"NP",701,2170,"F",0.057,"River","MECP",0.057
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"NP",907,4450,"F",0.026,"River","MECP",0.0186
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"RBASS",201,140,"F",0.021,"River","MECP",0.00579
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"RBASS",228,200,"F",0.057,"River","MECP",0.057
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"RBASS",259,300,"M",0.025,"River","MECP",0.00332
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"Redhorse Sucker",310,260,"",0.044,"River","MECP",0.01607
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"Redhorse Sucker",422,720,"M",0.032,"River","MECP",0.00323
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"Redhorse Sucker",557,1880,"M",0.026,"River","MECP",0.00726
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"WALL",352,310,"M",0.204,"River","MECP",0.204
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"WALL",463,790,"M",0.124,"River","MECP",0.124
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"WALL",520,1190,"F",0.062,"River","MECP",0.062
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"WS",303,230,"M",0.029,"River","MECP",0.01864
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"WS",351,400,"M",0.012,"River","MECP",0.01048
"Wabigoon River - upstream of Rugby Creek","2017-09-14",49.86389,-92.97917,"WS",417,880,"M",0.015,"River","MECP",0.00976
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"NP",569,1170,"M",0.116,"River","MECP",0.116
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"NP",722,2520,"F",0.086,"River","MECP",0.086
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"NP",795,3300,"M",0.066,"River","MECP",0.066
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"RBASS",202,180,"F",0.029,"River","MECP",0.02167
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"SAUG",367,390,"F",0.02,"River","MECP",0.00991
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"WALL",382,510,"M",0.029,"River","MECP",0.00232
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"WALL",438,810,"F",0.03,"River","MECP",0.0039
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"WALL",512,1280,"F",0.031,"River","MECP",0.02058
"Wabigoon River - upstream of Shallow Lake","2016-10-19",49.94806,-93.38,"WS",453,990,"F",0.034,"River","MECP",0.00959
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"NP",520,750,"F",0.022,"River","MECP",0.02476
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"NP",530,860,"F",0.015,"River","MECP",0.0019
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"NP",615,1280,"F",0.027,"River","MECP",0.02297
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"RBASS",202,170,"F",0.018,"River","MECP",0.02483
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"RBASS",217,240,"F",0.017,"River","MECP",0.00323
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"RBASS",235,270,"M",0.019,"River","MECP",0.01331
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"WALL",344,320,"F",0.021,"River","MECP",0.00499
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"WALL",407,640,"M",0.044,"River","MECP",0.00218
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"WALL",533,1520,"M",0.087,"River","MECP",0.087
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"WS",358,520,"F",0.056,"River","MECP",0.056
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"WS",375,560,"F",0.034,"River","MECP",0.008
"Wabigoon River - Wainwright Reservoir","2018-09-12",49.81833,-92.875,"WS",515,1430,"F",0.024,"River","MECP",0.00751
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"CISCO",300,270,"F",0.134,"River","MECP",0.134
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"CISCO",335,340,"F",0.083,"River","MECP",0.083
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"CISCO",363,440,"F",0.098,"River","MECP",0.098
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"LWF",354,410,"",0.021,"River","MECP",0.00887
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"LWF",450,910,"M",0.016,"River","MECP",0.01908
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"LWF",534,1620,"F",0.051,"River","MECP",0.051
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"MOONEYE",339,370,"F",0.024,"River","MECP",0.02223
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"NP",542,590,"F",0.026,"River","MECP",0.00094
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"NP",732,3020,"F",0.019,"River","MECP",0.02235
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"NP",921,4800,"F",0.021,"River","MECP",0.00972
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"RBASS",165,70,"M",0.019,"River","MECP",0.00421
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"RBASS",213,180,"M",0.023,"River","MECP",0.02493
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"RBASS",249,350,"M",0.024,"River","MECP",0.02373
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"SMB",474,1490,"M",0.041,"River","MECP",0.00532
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"WALL",338,280,"F",0.068,"River","MECP",0.068
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"WALL",392,490,"M",0.056,"River","MECP",0.056
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"WALL",450,650,"F",0.06,"River","MECP",0.06
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"YPERCH",250,180,"F",0.008,"River","MECP",0.01853
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"YPERCH",286,290,"F",0.012,"River","MECP",0.02242
"Wabigoon River (Segise Bay)","2017-09-18",50.14222,-93.65056,"YPERCH",323,420,"F",0.004,"River","MECP",0.005
"Wanapitei Lake","2010-07-07",46.73722,-80.74361,"LT",666,717,"M",0.185,"Lake","MECP",0.185
"Wanapitei Lake","2010-07-07",46.73722,-80.74361,"LT",468,950,"F",0.206,"Lake","MECP",0.206
"Wanapitei Lake","2010-07-07",46.73722,-80.74361,"LT",516,1025,"M",0.175,"Lake","MECP",0.175
"Wanapitei Lake","2010-07-07",46.73722,-80.74361,"LT",589,1625,"M",0.219,"Lake","MECP",0.219
"Wanapitei Lake","2011-06-02",46.73722,-80.74361,"NP",512,813,"F",0.064,"Lake","MECP",0.064
"Wanapitei Lake","2011-06-02",46.73722,-80.74361,"NP",562,1128,"M",0.085,"Lake","MECP",0.085
"Wanapitei Lake","2011-06-02",46.73722,-80.74361,"NP",598,1342,"M",0.037,"Lake","MECP",0.02088
"Wanapitei Lake","2011-05-31",46.73722,-80.74361,"NP",642,1549,"M",0.113,"Lake","MECP",0.113
"Wanapitei Lake","2011-06-01",46.73722,-80.74361,"NP",679,1952,"M",0.043,"Lake","MECP",0.01204
"Wanapitei Lake","2011-05-31",46.73722,-80.74361,"NP",736,2638,"M",0.135,"Lake","MECP",0.135
"Wasicho Lake","2011-01-01",49.43222,-80.18667,"WALL",376,420,"F",0.015,"Lake","MECP",0.01672
"Wasicho Lake","2011-01-01",49.43222,-80.18667,"WALL",384,490,"M",0.018,"Lake","MECP",0.01476
"Wasicho Lake","2011-01-01",49.43222,-80.18667,"WALL",480,850,"M",0.031,"Lake","MECP",0.01435
"Wasicho Lake","2011-01-01",49.43222,-80.18667,"WALL",490,900,"F",0.024,"Lake","MECP",0.00537
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"Black Crappie",298,435,"",0.009,"Lake","MECP",0.01424
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"Black Crappie",319,610,"",0.012,"Lake","MECP",0.00856
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"Black Crappie",360,774,"",0.009,"Lake","MECP",0.01006
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"LT",365,369,"",0.035,"Lake","MECP",0.01264
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"LWF",241,107,"",0.097,"Lake","MECP",0.097
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"LWF",290,190,"",0.074,"Lake","MECP",0.074
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"LWF",576,1700,"",0.108,"Lake","MECP",0.108
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"NP",520,788,"",0.017,"Lake","MECP",0.0239
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"NP",588,1137,"",0.052,"Lake","MECP",0.052
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"NP",775,2647,"",0.01,"Lake","MECP",0.00293
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"SMB",303,401,"",0.029,"Lake","MECP",0.00115
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"SMB",327,534,"",0.018,"Lake","MECP",0.00657
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"SMB",447,1293,"",0.04,"Lake","MECP",0.02024
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"WALL",382,484,"",0.017,"Lake","MECP",0.00698
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"WALL",415,654,"",0.014,"Lake","MECP",0.02487
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"WALL",650,3141,"",0.015,"Lake","MECP",0.0163
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"WS",451,1145,"",0.013,"Lake","MECP",0.00041
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"WS",460,1264,"",0.016,"Lake","MECP",0.00111
"West Jackfish Lake","2015-08-21",48.93639,-93.66611,"WS",532,1818,"",0.006,"Lake","MECP",0.01812
"White Lake above Bezhig Reservoir","2015-09-25",48.64833,-85.76222,"NP",368,278,"M",0.024,"Lake","MECP",0.01625
